HOLDDATE,LGCYINVESTORID,Delta
2013-12-31,2002303,0.001009453162330085
2014-03-31,2002303,0.0001403069326583344
2014-06-30,2002303,0.0003232231503456172
2014-09-30,2002303,0.0008454761152627241
2014-12-31,2002303,0.0007108974143960821
2015-03-31,2002303,0.0007458378838083567
2015-06-30,2002303,0.000362794240322776
2015-09-30,2002303,0.00036299679514965676
2015-12-31,2002303,0.00048104572755211457
2016-03-31,2002303,0.0007914974583330793
2016-06-30,2002303,0.0008814832414259953
2016-09-30,2002303,0.0003028098761794475
2016-12-31,2002303,0.00048076213761560183
2017-03-31,2002303,0.00016812378812968738
2017-06-30,2002303,0.0002809891440317041
2017-09-30,2002303,2.092150889511744e-05
2017-12-31,2002303,2.400702722490596e-05
2018-03-31,2002303,0.0006585380662167659
2018-06-30,2002303,0.0016568156939036974
2018-09-30,2002303,0.0013029060765439634
2018-12-31,2002303,0.0006712040588686088
2019-03-31,2002303,0.0004464152139368568
2019-06-30,2002303,0.0012713418173509016
2019-09-30,2002303,0.003569241103274164
2019-12-31,2002303,0.003884191754347397
2020-03-31,2002303,0.007291262317901059
2020-06-30,2002303,0.010709286903732157
2010-06-30,2002362,5.1314775795742606e-05
2010-09-30,2002362,1.7352490929199234e-06
2010-12-31,2002362,2.2769279711498207e-05
2011-03-31,2002362,1.0801037801658714e-05
2011-06-30,2002362,2.139583821342026e-06
2011-09-30,2002362,4.654819475879915e-06
2011-12-31,2002362,3.3271917276508744e-06
2012-03-31,2002362,5.704086697641997e-06
2012-06-30,2002362,1.3245305319334499e-06
2012-09-30,2002362,2.565454121644532e-06
2012-12-31,2002362,2.164350746523286e-06
2013-03-31,2002362,1.2860421233931273e-05
2013-06-30,2002362,4.383981071555056e-06
2013-09-30,2002362,2.634051345159123e-06
2013-12-31,2002362,8.449392587921155e-06
2014-03-31,2002362,6.704036379763573e-06
2014-06-30,2002362,1.0072404880381573e-06
2014-09-30,2002362,1.9937473988974634e-06
2014-12-31,2002362,1.1627069472438433e-05
2015-03-31,2002362,3.4541846116953383e-06
2015-06-30,2002362,3.3254364426522037e-06
2015-09-30,2002362,5.535938413624872e-06
2015-12-31,2002362,7.664682212629262e-06
2016-03-31,2002362,2.823863896377708e-06
2016-06-30,2002362,3.1771496641550547e-06
2016-09-30,2002362,9.631864080337904e-06
2016-12-31,2002362,1.138746157312611e-06
2017-03-31,2002362,1.4620685173047898e-06
2017-06-30,2002362,1.6455638224940925e-06
2017-09-30,2002362,4.574901996504198e-07
2017-12-31,2002362,1.13240166725957e-06
2018-03-31,2002362,3.776049291534691e-06
2018-06-30,2002362,1.5300170449849875e-06
2018-09-30,2002362,2.1686935977684965e-06
2018-12-31,2002362,1.1832283743700723e-06
2019-03-31,2002362,1.1773033023384222e-05
2019-06-30,2002362,1.9923587228493912e-06
2019-09-30,2002362,3.879834976143017e-06
2019-12-31,2002362,1.3283649572007092e-06
2020-03-31,2002362,2.0383433845475242e-05
2020-06-30,2002362,3.684720378619478e-06
2010-06-30,2002389,7.863049258745752e-05
2010-09-30,2002389,9.076741687496324e-05
2010-12-31,2002389,0.00018029783728980048
2011-03-31,2002389,0.00010173763035015836
2011-06-30,2002389,0.0006097399279900502
2011-09-30,2002389,0.00048388658338819403
2011-12-31,2002389,5.908375286973248e-05
2012-03-31,2002389,1.1650136097526586e-05
2012-06-30,2002389,1.3469711743137511e-05
2012-09-30,2002389,1.0648099040283963e-05
2012-12-31,2002389,1.0722682095562393e-05
2013-03-31,2002389,1.7526493355669832e-05
2013-06-30,2002389,1.61514942774006e-05
2013-09-30,2002389,6.940599489776962e-06
2013-12-31,2002389,6.4461506834958575e-06
2014-03-31,2002389,1.3434263567451061e-05
2014-06-30,2002389,1.2002602745752125e-05
2014-09-30,2002389,7.293294509756372e-06
2014-12-31,2002389,9.407006312160126e-06
2015-03-31,2002389,6.452309907665541e-06
2015-06-30,2002389,3.5205984664725037e-06
2015-09-30,2002389,5.063157284917691e-06
2015-12-31,2002389,4.180980429828861e-06
2016-03-31,2002389,2.1302900613083827e-06
2016-06-30,2002389,1.411314133888017e-06
2016-09-30,2002389,2.9216247746822126e-06
2016-12-31,2002389,1.664898786635016e-06
2017-03-31,2002389,1.8406558793132603e-06
2017-06-30,2002389,1.5834003218819158e-06
2017-09-30,2002389,9.450695003292235e-07
2017-12-31,2002389,2.1347761233100164e-06
2018-03-31,2002389,2.594757997192482e-06
2018-06-30,2002389,4.5056856564045145e-06
2018-09-30,2002389,1.0412778367615377e-05
2018-12-31,2002389,1.3918397711937922e-05
2019-03-31,2002389,6.109342376250921e-06
2019-06-30,2002389,4.515460447157416e-06
2019-09-30,2002389,5.266230353664085e-06
2019-12-31,2002389,3.7546341714201804e-06
2020-03-31,2002389,2.9732690898506167e-06
2020-06-30,2002389,2.4271708890698794e-06
2010-06-30,2002446,2.1029949237102385e-05
2010-09-30,2002446,3.1034538458551494e-06
2010-12-31,2002446,2.2356494104356465e-06
2011-03-31,2002446,2.362156045434438e-06
2011-06-30,2002446,7.112800876025403e-06
2011-09-30,2002446,2.9259626872192124e-06
2011-12-31,2002446,4.414903472788134e-06
2012-03-31,2002446,5.196335038165276e-06
2012-06-30,2002446,2.6092351682077925e-06
2012-09-30,2002446,4.522073109458103e-06
2012-12-31,2002446,6.0203230118479074e-06
2013-03-31,2002446,6.176873544002179e-06
2013-06-30,2002446,1.0776527346705893e-05
2013-09-30,2002446,1.3923727072296247e-05
2013-12-31,2002446,7.616394469406854e-06
2014-03-31,2002446,6.89281272699923e-06
2014-06-30,2002446,9.030823671590455e-06
2014-09-30,2002446,6.026185666919553e-06
2014-12-31,2002446,2.652730426237505e-05
2015-03-31,2002446,9.109603174551941e-07
2015-06-30,2002446,1.0284808954146796e-06
2015-09-30,2002446,1.0449662980745096e-05
2015-12-31,2002446,1.6074677395232646e-06
2016-03-31,2002446,7.477631829155236e-07
2016-06-30,2002446,7.49992891942095e-07
2016-09-30,2002446,2.806542480861456e-07
2016-12-31,2002446,5.115208986979591e-07
2017-03-31,2002446,9.980847865878772e-07
2017-06-30,2002446,3.197999044924104e-07
2017-09-30,2002446,1.318093492184325e-07
2017-12-31,2002446,3.715135579352171e-07
2018-03-31,2002446,3.109741423428241e-07
2018-06-30,2002446,5.036241126413753e-07
2018-09-30,2002446,1.1044262637499918e-06
2018-12-31,2002446,8.148766238350241e-07
2019-03-31,2002446,2.7202617782541105e-05
2019-06-30,2002446,5.840507772663042e-05
2019-09-30,2002446,4.267425028375288e-05
2019-12-31,2002446,1.4953496750982197e-05
2020-03-31,2002446,1.5519083946062058e-05
2020-06-30,2002446,1.2084579290900173e-05
2010-06-30,2002451,2.12906874449312e-06
2010-09-30,2002451,1.7202620618055938e-07
2010-12-31,2002451,1.6728686321121948e-07
2011-03-31,2002451,2.0492028928022195e-07
2011-06-30,2002451,1.9547507548449163e-07
2011-09-30,2002451,2.0799221652388685e-07
2011-12-31,2002451,1.5801547500182335e-07
2012-03-31,2002451,1.0644330578639668e-07
2012-06-30,2002451,1.3817699121572712e-07
2012-09-30,2002451,9.025054165913533e-08
2012-12-31,2002451,7.968525606835956e-08
2013-03-31,2002451,1.0708055036407382e-07
2013-06-30,2002451,7.622595055359507e-08
2013-09-30,2002451,7.886628622313585e-08
2013-12-31,2002451,8.839785243571605e-08
2014-03-31,2002451,1.0906173782400563e-07
2014-06-30,2002451,1.0873841836745595e-07
2014-09-30,2002451,7.766969600435051e-08
2014-12-31,2002451,8.478338293707461e-08
2015-03-31,2002451,7.695757373728226e-08
2015-06-30,2002451,7.817037535898899e-08
2015-09-30,2002451,7.731268540519611e-08
2015-12-31,2002451,7.269290865249841e-08
2016-03-31,2002451,6.44771036239079e-08
2016-06-30,2002451,6.894639641992898e-08
2016-09-30,2002451,6.92378732533102e-08
2016-12-31,2002451,7.676127311647237e-08
2017-03-31,2002451,7.521712254661205e-08
2017-06-30,2002451,6.118872275297264e-08
2017-09-30,2002451,5.892199660020963e-08
2017-12-31,2002451,2.7965317299276336e-08
2018-03-31,2002451,3.695413736026495e-08
2018-06-30,2002451,5.054367893787275e-08
2018-09-30,2002451,6.32663893962883e-08
2018-12-31,2002451,6.919705277063595e-08
2019-03-31,2002451,3.2820156056819614e-08
2019-06-30,2002451,4.087240853560483e-08
2019-09-30,2002451,2.6357041212849174e-08
2019-12-31,2002451,3.6645801189110325e-08
2020-03-31,2002451,1.7193490910329974e-07
2020-06-30,2002451,5.185084068932628e-08
2010-06-30,2002468,1.233536224685415e-06
2010-09-30,2002468,9.31407780155907e-09
2010-12-31,2002468,9.622378227641186e-09
2011-03-31,2002468,9.101549079180927e-09
2011-06-30,2002468,8.057873285933757e-09
2011-09-30,2002468,3.438018828031234e-08
2011-12-31,2002468,7.52588665400304e-09
2012-03-31,2002468,3.305077645399924e-08
2012-06-30,2002468,1.4633961625744221e-08
2012-09-30,2002468,1.1671914503064556e-08
2012-12-31,2002468,2.8542783532034665e-08
2013-03-31,2002468,2.5365919248445296e-08
2013-06-30,2002468,1.046947080828034e-08
2013-09-30,2002468,1.0716224197141577e-08
2013-12-31,2002468,7.383967838967903e-09
2014-03-31,2002468,1.0716070871030766e-08
2014-06-30,2002468,3.5798019891375966e-08
2014-09-30,2002468,1.0060854962703376e-08
2014-12-31,2002468,1.248422141916209e-08
2015-03-31,2002468,1.2598220366762588e-08
2015-06-30,2002468,6.035421479217572e-09
2015-09-30,2002468,1.3944860282472447e-08
2015-12-31,2002468,1.3335581513223928e-08
2016-03-31,2002468,9.853379309760242e-09
2016-06-30,2002468,1.2769618359489778e-08
2016-09-30,2002468,1.2217324124116752e-08
2016-12-31,2002468,1.2430153393175913e-08
2017-03-31,2002468,1.0933840345087295e-08
2017-06-30,2002468,6.9429723186073096e-09
2017-09-30,2002468,1.603709374226304e-08
2017-12-31,2002468,7.803346435348915e-09
2018-03-31,2002468,1.1220585025374111e-08
2018-06-30,2002468,1.3719861587502357e-08
2018-09-30,2002468,1.153278023037972e-08
2018-12-31,2002468,2.9044141532755286e-08
2019-03-31,2002468,9.12255581435726e-09
2019-06-30,2002468,9.67348666245718e-09
2019-09-30,2002468,1.0296837422811602e-08
2019-12-31,2002468,1.8081987920930813e-08
2020-03-31,2002468,6.266699778126799e-08
2020-06-30,2002468,3.932729819961107e-08
2010-06-30,2002496,2.679425412381289e-05
2010-09-30,2002496,1.7286113148218327e-05
2010-12-31,2002496,6.137311526007335e-07
2011-03-31,2002496,9.056607102751921e-07
2011-06-30,2002496,9.55643124853215e-07
2011-09-30,2002496,2.01752614151239e-06
2011-12-31,2002496,4.785956380677891e-07
2012-03-31,2002496,6.107576365417425e-07
2012-06-30,2002496,2.7786346016654753e-06
2012-09-30,2002496,2.6410545254515707e-06
2012-12-31,2002496,6.568596294157276e-07
2013-03-31,2002496,1.1235901029392558e-06
2013-06-30,2002496,6.952990159080771e-07
2013-09-30,2002496,7.116507151550363e-07
2013-12-31,2002496,8.554515835135571e-07
2014-03-31,2002496,8.969205342353771e-07
2014-06-30,2002496,5.902496974531012e-07
2014-09-30,2002496,6.963938800589795e-07
2014-12-31,2002496,7.845012063723475e-07
2015-03-31,2002496,1.0725510156561356e-06
2015-06-30,2002496,1.0503901522136816e-06
2015-09-30,2002496,1.7744346592376069e-06
2015-12-31,2002496,1.2478901260287548e-06
2016-03-31,2002496,1.1609553368718162e-06
2016-06-30,2002496,1.0624113776693147e-06
2016-09-30,2002496,4.041652228873963e-06
2016-12-31,2002496,4.135820146771144e-07
2017-03-31,2002496,1.1578325678923305e-05
2017-06-30,2002496,1.2021482482146237e-05
2017-09-30,2002496,3.2146099920068816e-06
2017-12-31,2002496,6.5287550867942975e-06
2018-03-31,2002496,1.4535322372920763e-06
2018-06-30,2002496,5.002971567567054e-07
2018-09-30,2002496,1.5245296095296022e-06
2018-12-31,2002496,3.258141880725555e-06
2019-03-31,2002496,4.9783068249032315e-06
2019-06-30,2002496,1.920028369861656e-06
2019-09-30,2002496,1.085391337040665e-06
2019-12-31,2002496,5.845903823678691e-06
2020-03-31,2002496,1.9962682125097797e-06
2020-06-30,2002496,4.965897723379313e-07
2010-06-30,2002506,2.285998149706733e-06
2010-09-30,2002506,1.726934031638637e-08
2010-12-31,2002506,1.5131523277523913e-08
2011-03-31,2002506,1.6708577772111338e-06
2011-06-30,2002506,5.822574352078325e-08
2011-09-30,2002506,1.8851895901563038e-07
2011-12-31,2002506,2.832236315815352e-07
2012-03-31,2002506,1.1668916554374593e-07
2012-06-30,2002506,2.7599346492897964e-08
2012-09-30,2002506,2.4846736486190482e-08
2012-12-31,2002506,9.703303431481623e-07
2013-03-31,2002506,5.993739443070259e-07
2013-06-30,2002506,1.4332443625477278e-07
2013-09-30,2002506,2.851444397431982e-06
2013-12-31,2002506,7.340117046791079e-07
2014-03-31,2002506,6.941159716825979e-07
2014-06-30,2002506,5.998331274203443e-07
2014-09-30,2002506,1.5252848270039791e-07
2014-12-31,2002506,9.666661045150156e-08
2015-03-31,2002506,4.661310730994052e-08
2015-06-30,2002506,6.024281109695075e-09
2015-09-30,2002506,1.753969210413629e-08
2015-12-31,2002506,1.3722021458060733e-08
2016-03-31,2002506,1.1643113038701002e-08
2016-06-30,2002506,1.684337591248166e-08
2016-09-30,2002506,1.5132157274772796e-08
2016-12-31,2002506,1.2945242066062049e-08
2017-03-31,2002506,1.324848798194362e-08
2017-06-30,2002506,6.8075115434920724e-09
2017-09-30,2002506,2.0101090051617977e-08
2017-12-31,2002506,9.161461183518969e-09
2018-03-31,2002506,1.265194745671806e-08
2018-06-30,2002506,1.491705103302613e-08
2018-09-30,2002506,1.4492413914991862e-08
2018-12-31,2002506,3.3780660868596124e-08
2019-03-31,2002506,1.0573634406269458e-08
2019-06-30,2002506,1.550280307258631e-08
2019-09-30,2002506,1.3576017231465217e-08
2019-12-31,2002506,3.025103736985137e-08
2020-03-31,2002506,7.79523915512913e-08
2020-06-30,2002506,4.9706459712140825e-08
2010-06-30,2002511,1.002807012478177e-06
2010-09-30,2002511,2.308251112774002e-07
2010-12-31,2002511,1.837444725105971e-07
2011-03-31,2002511,1.1963439612328287e-07
2011-06-30,2002511,1.9129070784932596e-07
2011-09-30,2002511,2.6423814806975787e-07
2011-12-31,2002511,8.327472032721557e-07
2012-03-31,2002511,3.5483013401748977e-07
2012-06-30,2002511,3.507529128633947e-07
2012-09-30,2002511,2.1155895532655578e-07
2012-12-31,2002511,1.3659299164012498e-07
2013-03-31,2002511,1.8225800450622565e-07
2013-06-30,2002511,2.0293153907335067e-07
2013-09-30,2002511,2.0052661356972344e-07
2013-12-31,2002511,2.4489977666065913e-07
2014-03-31,2002511,1.6432353963795907e-07
2014-06-30,2002511,2.839336083166293e-07
2014-09-30,2002511,1.8342354316653843e-07
2014-12-31,2002511,4.7322464997713004e-07
2015-03-31,2002511,3.1019125753304425e-07
2015-06-30,2002511,9.598960043880912e-08
2015-09-30,2002511,7.049939206680772e-07
2015-12-31,2002511,4.989984927031719e-07
2016-03-31,2002511,1.5112398648315384e-07
2016-06-30,2002511,1.453200498570858e-07
2016-09-30,2002511,8.489228795888688e-08
2016-12-31,2002511,1.1904057605906055e-07
2017-03-31,2002511,1.1626182283580944e-07
2017-06-30,2002511,1.0386197004402306e-07
2017-09-30,2002511,1.0225501229295462e-07
2017-12-31,2002511,2.7221054187065763e-07
2018-03-31,2002511,3.379912294786679e-07
2018-06-30,2002511,9.424871326634794e-08
2018-09-30,2002511,2.3215886093023604e-07
2018-12-31,2002511,2.763188440277072e-07
2019-03-31,2002511,1.5125351081651102e-07
2019-06-30,2002511,1.0181437053677623e-07
2019-09-30,2002511,2.433762015809939e-07
2019-12-31,2002511,1.6857032957661438e-07
2020-03-31,2002511,2.418803190046329e-07
2020-06-30,2002511,4.788808435773121e-07
2010-06-30,2002548,5.6514160309956886e-05
2010-09-30,2002548,4.257461519119359e-06
2010-12-31,2002548,2.2758072666912045e-06
2011-03-31,2002548,1.7004989248037769e-06
2011-06-30,2002548,1.3706766690592064e-06
2011-09-30,2002548,4.1029191695584985e-06
2011-12-31,2002548,2.940918695439845e-06
2012-03-31,2002548,4.056831716957447e-06
2012-06-30,2002548,1.812693224021381e-06
2012-09-30,2002548,2.535275959399522e-06
2012-12-31,2002548,3.195724157094884e-06
2013-03-31,2002548,6.9169102991527e-06
2013-06-30,2002548,1.831055251843557e-06
2013-09-30,2002548,1.95977616250768e-06
2013-12-31,2002548,6.722660309651229e-07
2014-03-31,2002548,2.069507388320728e-06
2014-06-30,2002548,8.708352283838559e-06
2014-09-30,2002548,2.4154993121522513e-06
2014-12-31,2002548,1.3940738344369863e-06
2015-03-31,2002548,2.2254820489956646e-06
2015-06-30,2002548,3.7806220501456795e-07
2015-09-30,2002548,9.08852489892262e-06
2015-12-31,2002548,1.0402065406089195e-06
2016-03-31,2002548,2.585575808940203e-06
2016-06-30,2002548,1.0310190078152548e-06
2016-09-30,2002548,5.756637131449882e-07
2016-12-31,2002548,2.933709450801204e-06
2017-03-31,2002548,6.713779043085279e-07
2017-06-30,2002548,1.3830749318821244e-06
2017-09-30,2002548,5.986396339142965e-07
2017-12-31,2002548,4.7497515677579143e-07
2018-03-31,2002548,5.903416635258534e-07
2018-06-30,2002548,5.050968364606835e-07
2018-09-30,2002548,1.366916315285142e-06
2018-12-31,2002548,3.446233495071482e-06
2019-03-31,2002548,1.7277523957513917e-06
2019-06-30,2002548,9.728782175336952e-07
2019-09-30,2002548,2.5565201936138332e-06
2019-12-31,2002548,2.700966712196216e-07
2020-03-31,2002548,3.52556063454102e-06
2020-06-30,2002548,6.546658180932034e-07
2010-06-30,2002582,1.071799523400199e-05
2010-09-30,2002582,1.2409312090730541e-06
2010-12-31,2002582,1.465734786728194e-06
2011-03-31,2002582,1.6799325072294319e-06
2011-06-30,2002582,6.258829139022081e-07
2011-09-30,2002582,2.923637455659884e-06
2011-12-31,2002582,4.414944241841713e-06
2012-03-31,2002582,3.3695040494463362e-06
2012-06-30,2002582,9.334143144379951e-07
2012-09-30,2002582,4.0668880501747726e-07
2012-12-31,2002582,3.593713994117735e-06
2013-03-31,2002582,4.3686279510174246e-06
2013-06-30,2002582,3.349097432354955e-07
2013-09-30,2002582,6.74149542880855e-06
2013-12-31,2002582,2.3041819414966187e-06
2014-03-31,2002582,2.903012839622497e-06
2014-06-30,2002582,3.0630662044263864e-06
2014-09-30,2002582,1.828323836427201e-06
2014-12-31,2002582,4.518545369389237e-06
2015-03-31,2002582,5.442441500917286e-07
2015-06-30,2002582,2.819924505262585e-07
2015-09-30,2002582,2.970565798243307e-07
2015-12-31,2002582,3.103698911943475e-07
2016-03-31,2002582,2.829079096946911e-07
2016-06-30,2002582,3.0152909826733496e-07
2016-09-30,2002582,4.722883193532914e-07
2016-12-31,2002582,2.0737442772242868e-07
2017-03-31,2002582,1.4683783177399507e-07
2017-06-30,2002582,1.324953369894337e-07
2017-09-30,2002582,1.1098741695105562e-07
2017-12-31,2002582,1.7397024115127367e-07
2018-03-31,2002582,9.700040050179935e-08
2018-06-30,2002582,1.0921778043408305e-07
2018-09-30,2002582,1.4799863734542134e-07
2018-12-31,2002582,1.5519465209048158e-07
2019-03-31,2002582,1.2038961590089785e-07
2019-06-30,2002582,1.3179402453362335e-07
